"IDS Login/Email","Frazer ID","Dealership","Address","City","State","Zip","Phone","Vehicle Condition","Year","Make","Model","Trim","VIN","Stock #","Mileage","Exterior Color","Interior Color","Engine","Body","Vehicle Type","Transmission","DriveTrain","Cylinders","Comments","Options","Certified","MPG City","MPG Highway","MPG Combined","Retail Price","Internet Price","DownPayment","Pack","Cost","Days on Lot","Purchase Date","Photos"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2000","SATURN","SL2","","1G8ZK5279YZ144866","144866-9"," 145598","GREEN","","1.9L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM| AM/FM Cassette| AM/FM CD| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      7795","         0","      1000","     300.00","    3000.00","       234"," 6/27/15","1G8ZK5279YZ144866_1.jpg|1G8ZK5279YZ144866_2.jpg|1G8ZK5279YZ144866_3.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2002","CHEVROLET","TRAILBLAZER","","1GNDS13S122377434","377434-9"," 206955","WHITE","","4.2L","4DR","SUV","Automatic","RWD","6","2800","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Daytime Running Lights| Dual Air Bags Front and Sides| Active Belts| All Wheel ABS","N","0","0","0","      8495","      8594","      1500","     300.00","    2500.00","        83","11/25/15","1GNDS13S122377434_1.jpg|1GNDS13S122377434_2.jpg|1GNDS13S122377434_3.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2001","CHEVROLET","MALIBU","","1G1ND52J016276652","276652R2"," 140479","SILVER","","3.1L","4DR","Sedan","Automatic","FWD","6","","Air Conditioning| Power Steering| Tilt Wheel| AM/FM| AM/FM Cassette| AM/FM CD| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      6795","         0","       599","     300.00","    1500.00","        85","11/23/15","1G1ND52J016276652_1.jpg|1G1ND52J016276652_2.jpg|1G1ND52J016276652_3.jpg|1G1ND52J016276652_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2005","DODGE","GRAND CARAVAN","SXT","2D4GP44L65R190652","190652-12"," 123035","WHITE","","3.8L","4DR","Van","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| AM/FM Cassette| AM/FM CD| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      8295","      8394","      1200","     300.00","    2500.00","        75","12/03/15","2D4GP44L65R190652_1.jpg|2D4GP44L65R190652_2.jpg|2D4GP44L65R190652_3.jpg|2D4GP44L65R190652_4.jpg|2D4GP44L65R190652_5.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2007","DODGE","GRAND CARAVAN","SXT","2D4GP44L07R141238","141238-O"," 127736","BLUE","","3.8L","4DR","Van","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette/CD| AM/FM CD/DVD| Satellite| Immobilizer| Keyless Entry| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      8495","         0","      2000","     300.00","    4500.00","        84","11/24/15","2D4GP44L07R141238_1.jpg|2D4GP44L07R141238_2.jpg|2D4GP44L07R141238_3.jpg|2D4GP44L07R141238_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2002","HONDA","CIVIC","DX","1HGEM21282L052419","052419-9"," 218132","SILVER","","1.7L","2DR","Coupe","5-Speed Manual","FWD","4","","Power Steering| Tilt Wheel| AM/FM| Pass Key Security| Dual Front Air Bag| Active Belts","N","0","0","0","      8495","         0","      1500","     300.00","    1725.00","        61","12/17/15",""
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2004","SATURN","VUE","","5GZCZ23D84S855468","855468"," 194959","GREEN","","2.2L","4DR","SUV","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM| AM/FM CD| Pass Key Security| Daytime Running Lights| Dual Front Air Bag| Active Belts| ABS","N","0","0","0","      6995","         0","      1000","     300.00","    1520.00","        61","12/17/15","5GZCZ23D84S855468_1.jpg|5GZCZ23D84S855468_2.jpg|5GZCZ23D84S855468_3.jpg|5GZCZ23D84S855468_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2003","FORD","RANGER","","1FTYR10D33PA25455","A25455-9"," 179029","WHITE","","2.3L","2DR","Truck","Automatic","RWD","4","","Air Conditioning| Power Windows| Power Locks| Tilt Wheel| AM/FM| AM/FM CD| Pass Key Security| Dual Front Airbags| Active Seatbelts| Passenger Airbag Sensor| Conventional Cab| Regular Bed| ABS| 1/2 Ton","N","0","0","0","      8495","         0","      1500","     300.00","    3500.00","        57","12/21/15","1FTYR10D33PA25455_1.jpg|1FTYR10D33PA25455_2.jpg|1FTYR10D33PA25455_3.jpg|1FTYR10D33PA25455_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2002","CHRYSLER","PT CRUISER","CLASSIC","3C4FY48B22T290344","290344-9"," 151213","RED","","2.4L","4DR","Van","Automatic","FWD","4","3100","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      7695","         0","      1500","     300.00","    2800.00","        57","12/21/15","3C4FY48B22T290344_1.jpg|3C4FY48B22T290344_2.jpg|3C4FY48B22T290344_3.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2007","FORD","TAURUS","SE","1FAFP53U17A209503","209503-12"," 142927","BLUE","","3.0L","4DR","Sedan","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Immobilizer| Keyless Entry| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      7995","         0","      1500","     300.00","    3500.00","        57","12/21/15","1FAFP53U17A209503_1.jpg|1FAFP53U17A209503_2.jpg|1FAFP53U17A209503_3.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2001","HYUNDAI","SANTA FE","GLS","KM8SC83D91U038541","038541-9"," 158690","GOLD","","2.7L","4DR","SUV","Automatic","4WD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Dual Front Airbags| Side Airbags| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","      8495","         0","      1500","     300.00","    2800.00","        57","12/21/15","KM8SC83D91U038541_1.jpg|KM8SC83D91U038541_2.jpg|KM8SC83D91U038541_3.jpg|KM8SC83D91U038541_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2006","JEEP","LIBERTY","RENEGADE","1J4GK38K06W140310","140310-12"," 157351","GREEN","","3.7L","4DR","SUV","Automatic","RWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Sentry Key| Alarm| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      8995","         0","      2500","     300.00","    5200.00","        57","12/21/15","1J4GK38K06W140310_1.jpg|1J4GK38K06W140310_2.jpg|1J4GK38K06W140310_3.jpg|1J4GK38K06W140310_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2006","CHEVROLET","TRAILBLAZER","EXT LS","1GNES16S366115560","115560-12"," 162648","GREEN","","4.2L","4DR","SUV","Automatic","RWD","6","3800","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| AM/FM Cassette/CD| Satellite| Immobilizer| Keyless Entry| Daytime Running Lights| Dual Front Airbags| Passenger Sensor| Active Belts| All Wheel ABS","N","0","0","0","      8495","      8594","      2000","     300.00","    3500.00","        20"," 1/27/16","1GNES16S366115560_1.jpg|1GNES16S366115560_2.jpg|1GNES16S366115560_3.jpg|1GNES16S366115560_4.jpg"
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2001","PONTIAC","GRAND AM","SE1","1G2NF12E41M537505","537505-9"," 173480","SILVER","","3.4L","2DR","Coupe","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      7995","         0","      1000","     300.00","    1500.00","        70","12/08/15",""
"larry@carnationinc.com","40135","CAR NATION OF GEORGIA, INC","24026 US HWY 319 N","COOLIDGE","GA","31738","229-346-3033","Used","2000","NISSAN","XTERRA","XE","5N1ED28T1YC611701","611701R"," 138401","YELLOW","","3.3L","4DR","SUV","Automatic","RWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      7195","      7294","      1500","     300.00","    2500.00","        20"," 1/27/16","5N1ED28T1YC611701_1.jpg|5N1ED28T1YC611701_2.jpg|5N1ED28T1YC611701_3.jpg"
