"IDS Login/Email","Frazer ID","Dealership","Address","City","State","Zip","Phone","Vehicle Condition","Year","Make","Model","Trim","VIN","Stock #","Mileage","Exterior Color","Interior Color","Engine","Body","Vehicle Type","Transmission","DriveTrain","Cylinders","Comments","Options","Certified","MPG City","MPG Highway","MPG Combined","Retail Price","Internet Price","DownPayment","Pack","Cost","Days on Lot","Purchase Date","Photos"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2004","CHRYSLER","PT CRUISER","TOURING","3C4FY58884T209327","6029622","  55280","GOLD","","2.4L","4DR","Van","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Pass Key Security| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      4999","      4999","         0","    1000.00","       0.00","        55","11/14/15","3C4FY58884T209327_1.jpg|3C4FY58884T209327_2.jpg|3C4FY58884T209327_3.jpg|3C4FY58884T209327_4.jpg|3C4FY58884T209327_5.jpg|3C4FY58884T209327_6.jpg|3C4FY58884T209327_7.jpg|3C4FY58884T209327_8.jpg|3C4FY58884T209327_9.jpg|3C4FY58884T209327_10.jpg|3C4FY58884T209327_11.jpg|3C4FY58884T209327_12.jpg|3C4FY58884T209327_13.jpg|3C4FY58884T209327_14.jpg|3C4FY58884T209327_15.jpg|3C4FY58884T209327_16.jpg|3C4FY58884T209327_17.jpg|3C4FY58884T209327_18.jpg|3C4FY58884T209327_19.jpg|3C4FY58884T209327_20.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2006","VOLVO","S40","2.4I","YV1MS382262187736","6029625","  59900","SILVER","","2.4L","4DR","Sedan","Automatic","FWD","5","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Passive engine immobilizer| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","      7999","      7999","         0","    1000.00","       0.00","        48","11/21/15","YV1MS382262187736_1.jpg|YV1MS382262187736_2.jpg|YV1MS382262187736_3.jpg|YV1MS382262187736_4.jpg|YV1MS382262187736_5.jpg|YV1MS382262187736_6.jpg|YV1MS382262187736_7.jpg|YV1MS382262187736_8.jpg|YV1MS382262187736_9.jpg|YV1MS382262187736_10.jpg|YV1MS382262187736_11.jpg|YV1MS382262187736_12.jpg|YV1MS382262187736_13.jpg|YV1MS382262187736_14.jpg|YV1MS382262187736_15.jpg|YV1MS382262187736_16.jpg|YV1MS382262187736_17.jpg|YV1MS382262187736_18.jpg|YV1MS382262187736_19.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","1999","TOYOTA","CAMRY","LE","JT2BF22K6X0157200","6029627","  57948","GRAY","","3.0L","4DR","Sedan","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      5499","      5499","         0","    1000.00","       0.00","        48","11/21/15","JT2BF22K6X0157200_1.jpg|JT2BF22K6X0157200_2.jpg|JT2BF22K6X0157200_3.jpg|JT2BF22K6X0157200_4.jpg|JT2BF22K6X0157200_5.jpg|JT2BF22K6X0157200_6.jpg|JT2BF22K6X0157200_7.jpg|JT2BF22K6X0157200_8.jpg|JT2BF22K6X0157200_9.jpg|JT2BF22K6X0157200_10.jpg|JT2BF22K6X0157200_11.jpg|JT2BF22K6X0157200_12.jpg|JT2BF22K6X0157200_13.jpg|JT2BF22K6X0157200_14.jpg|JT2BF22K6X0157200_15.jpg|JT2BF22K6X0157200_16.jpg|JT2BF22K6X0157200_17.jpg|JT2BF22K6X0157200_18.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2007","TOYOTA","COROLLA","CE","1NXBR32E07Z797597","6029628","  94121","GOLD","","1.8L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Immobilizer| Keyless Entry| Alarm| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      6999","      6999","         0","    1000.00","       0.00","        48","11/21/15",""
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2002","NISSAN","SENTRA","XE","3N1CB51D22L663049","6029633","  83790","WHITE","","1.8L","4DR","Sedan","4-Speed Manual","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM| AM/FM CD| Dual Front Air Bag| Active Belts| ABS","N","0","0","0","      3499","      3499","         0","    1000.00","       0.00","        34","12/05/15","3N1CB51D22L663049_1.jpg|3N1CB51D22L663049_2.jpg|3N1CB51D22L663049_3.jpg|3N1CB51D22L663049_4.jpg|3N1CB51D22L663049_5.jpg|3N1CB51D22L663049_6.jpg|3N1CB51D22L663049_7.jpg|3N1CB51D22L663049_8.jpg|3N1CB51D22L663049_9.jpg|3N1CB51D22L663049_10.jpg|3N1CB51D22L663049_11.jpg|3N1CB51D22L663049_12.jpg|3N1CB51D22L663049_13.jpg|3N1CB51D22L663049_14.jpg|3N1CB51D22L663049_15.jpg|3N1CB51D22L663049_16.jpg|3N1CB51D22L663049_17.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2003","TOYOTA","CAMRY","LE","JTDBE32KX30176973","6029635","  74269","WHITE","","2.4L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| AM/FM Cassette| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      5499","      5499","         0","    1000.00","       0.00","        30","12/09/15","JTDBE32KX30176973_1.jpg|JTDBE32KX30176973_2.jpg|JTDBE32KX30176973_3.jpg|JTDBE32KX30176973_4.jpg|JTDBE32KX30176973_5.jpg|JTDBE32KX30176973_6.jpg|JTDBE32KX30176973_7.jpg|JTDBE32KX30176973_8.jpg|JTDBE32KX30176973_9.jpg|JTDBE32KX30176973_10.jpg|JTDBE32KX30176973_11.jpg|JTDBE32KX30176973_12.jpg|JTDBE32KX30176973_13.jpg|JTDBE32KX30176973_14.jpg|JTDBE32KX30176973_15.jpg|JTDBE32KX30176973_16.jpg|JTDBE32KX30176973_17.jpg|JTDBE32KX30176973_18.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2000","ACURA","3.5RL","","JH4KA9652YC001561","6029636"," 159579","WHITE","","3.5L","4DR","Sedan","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM Cassette| AM/FM CD| Pass Key Security| Dual Air Bags Front and Sides| Active Belts| All Wheel ABS| Power Sun/Moon Roof","N","0","0","0","      4499","      4499","         0","    1000.00","       0.00","        30","12/09/15","JH4KA9652YC001561_1.jpg|JH4KA9652YC001561_2.jpg|JH4KA9652YC001561_3.jpg|JH4KA9652YC001561_4.jpg|JH4KA9652YC001561_5.jpg|JH4KA9652YC001561_6.jpg|JH4KA9652YC001561_7.jpg|JH4KA9652YC001561_8.jpg|JH4KA9652YC001561_9.jpg|JH4KA9652YC001561_10.jpg|JH4KA9652YC001561_11.jpg|JH4KA9652YC001561_12.jpg|JH4KA9652YC001561_13.jpg|JH4KA9652YC001561_14.jpg|JH4KA9652YC001561_15.jpg|JH4KA9652YC001561_16.jpg|JH4KA9652YC001561_17.jpg|JH4KA9652YC001561_18.jpg|JH4KA9652YC001561_19.jpg|JH4KA9652YC001561_20.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2005","FORD","RANGER","SUPER CAB","1FTYR14E05PB12266","6029638"," 104956","WHITE","","4.0L","2DR","Truck","Automatic","RWD","6","","Air Conditioning| Power Windows| Power Locks| Tilt Wheel| AM/FM| AM/FM CD| Pass Key Security| Dual Front Airbags| Active Seatbelts| Passenger Airbag Sensor| Extended Cab| Regular Bed| ABS| 1/2 Ton","N","0","0","0","      6799","      6799","         0","    1000.00","       0.00","        29","12/10/15","1FTYR14E05PB12266_1.jpg|1FTYR14E05PB12266_2.jpg|1FTYR14E05PB12266_3.jpg|1FTYR14E05PB12266_4.jpg|1FTYR14E05PB12266_5.jpg|1FTYR14E05PB12266_6.jpg|1FTYR14E05PB12266_7.jpg|1FTYR14E05PB12266_8.jpg|1FTYR14E05PB12266_9.jpg|1FTYR14E05PB12266_10.jpg|1FTYR14E05PB12266_11.jpg|1FTYR14E05PB12266_12.jpg|1FTYR14E05PB12266_13.jpg|1FTYR14E05PB12266_14.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2005","TOYOTA","PRIUS","","JTDKB20U950120761","6029639"," 118000","BLUE","","1.5L","4DR","Hatchback","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      5999","      5999","         0","    1000.00","       0.00","        28","12/11/15","JTDKB20U950120761_1.jpg|JTDKB20U950120761_2.jpg|JTDKB20U950120761_3.jpg|JTDKB20U950120761_4.jpg|JTDKB20U950120761_5.jpg|JTDKB20U950120761_6.jpg|JTDKB20U950120761_7.jpg|JTDKB20U950120761_8.jpg|JTDKB20U950120761_9.jpg|JTDKB20U950120761_10.jpg|JTDKB20U950120761_11.jpg|JTDKB20U950120761_12.jpg|JTDKB20U950120761_13.jpg|JTDKB20U950120761_14.jpg|JTDKB20U950120761_15.jpg|JTDKB20U950120761_16.jpg|JTDKB20U950120761_17.jpg|JTDKB20U950120761_18.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2000","INFINITI","I30","","JNKCA31A3YT101030","6029641"," 135212","BRONZE","","3.0L","4DR","Sedan","Automatic","FWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Pass Key Security| Dual Air Bags Front and Sides| Active Belts| All Wheel ABS","N","0","0","0","      3999","      3999","         0","    1000.00","       0.00","        25","12/14/15","JNKCA31A3YT101030_1.jpg|JNKCA31A3YT101030_2.jpg|JNKCA31A3YT101030_3.jpg|JNKCA31A3YT101030_4.jpg|JNKCA31A3YT101030_5.jpg|JNKCA31A3YT101030_6.jpg|JNKCA31A3YT101030_7.jpg|JNKCA31A3YT101030_8.jpg|JNKCA31A3YT101030_9.jpg|JNKCA31A3YT101030_10.jpg|JNKCA31A3YT101030_11.jpg|JNKCA31A3YT101030_12.jpg|JNKCA31A3YT101030_13.jpg|JNKCA31A3YT101030_14.jpg|JNKCA31A3YT101030_15.jpg|JNKCA31A3YT101030_16.jpg|JNKCA31A3YT101030_17.jpg|JNKCA31A3YT101030_18.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2002","TOYOTA","CAMRY","LE","JTDBE32K020007785","6029643"," 165611","SILIVE","","2.4L","4DR","Sedan","Automatic","FWD","4","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| AM/FM Cassette| Daytime Running Lights| Dual Front Air Bag| Active Belts| All Wheel ABS","N","0","0","0","      4199","      4199","         0","    1000.00","       0.00","        23","12/16/15","JTDBE32K020007785_1.jpg|JTDBE32K020007785_2.jpg|JTDBE32K020007785_3.jpg|JTDBE32K020007785_4.jpg|JTDBE32K020007785_5.jpg|JTDBE32K020007785_6.jpg|JTDBE32K020007785_7.jpg|JTDBE32K020007785_8.jpg|JTDBE32K020007785_9.jpg|JTDBE32K020007785_10.jpg|JTDBE32K020007785_11.jpg|JTDBE32K020007785_12.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2010","CHEVROLET","CAMARO SS","SS","2G1FT1EW0A9220503","6029644","  35868","SILIVE","","6.2L","2DR","Coupe","Automatic","RWD","8","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD/MP3| Satellite| Sentry Key| Keyless Entry| Daytime Running Lights| Dual Airbags Front Head and Side| Active Seatbelts| Passenger Airbag Sensor| All Wheel ABS","N","0","0","0","     23499","     23499","         0","    1000.00","       0.00","        22","12/17/15","2G1FT1EW0A9220503_1.jpg|2G1FT1EW0A9220503_2.jpg|2G1FT1EW0A9220503_3.jpg|2G1FT1EW0A9220503_4.jpg|2G1FT1EW0A9220503_5.jpg|2G1FT1EW0A9220503_6.jpg|2G1FT1EW0A9220503_7.jpg|2G1FT1EW0A9220503_8.jpg|2G1FT1EW0A9220503_9.jpg|2G1FT1EW0A9220503_10.jpg|2G1FT1EW0A9220503_11.jpg|2G1FT1EW0A9220503_12.jpg|2G1FT1EW0A9220503_13.jpg|2G1FT1EW0A9220503_14.jpg|2G1FT1EW0A9220503_15.jpg|2G1FT1EW0A9220503_16.jpg|2G1FT1EW0A9220503_17.jpg|2G1FT1EW0A9220503_18.jpg|2G1FT1EW0A9220503_19.jpg|2G1FT1EW0A9220503_20.jpg|2G1FT1EW0A9220503_21.jpg"
"autobizhawaii@gmail.com","47116","AUTO BIZ","709 AHUA ST.","HONOLULU","HI","96819","808-772-4785","Used","2003","CHEVROLET","SILVERADO 1500","","1GCEC14X43Z141034","6029645"," 125707","WHITE","","4.3L","2DR","Truck","Automatic","RWD","6","","Air Conditioning| Power Windows| Power Locks| Power Steering| Tilt Wheel| AM/FM CD| Daytime Running Lights| Dual Front Airbags| Passenger Sensor| Active Belts| Conventional Cab| Regular Bed| All Wheel ABS| 1/2 Ton","N","0","0","0","      4499","      4499","         0","    1000.00","       0.00","        22","12/17/15","1GCEC14X43Z141034_1.jpg|1GCEC14X43Z141034_2.jpg|1GCEC14X43Z141034_3.jpg|1GCEC14X43Z141034_4.jpg|1GCEC14X43Z141034_5.jpg|1GCEC14X43Z141034_6.jpg|1GCEC14X43Z141034_7.jpg|1GCEC14X43Z141034_8.jpg|1GCEC14X43Z141034_9.jpg|1GCEC14X43Z141034_10.jpg|1GCEC14X43Z141034_11.jpg|1GCEC14X43Z141034_12.jpg|1GCEC14X43Z141034_13.jpg|1GCEC14X43Z141034_14.jpg"
